entG,Class
11.37250412,3
11.4915628,3
11.35435391,3
11.35909242,3
11.38605975,3
11.35210979,3
11.38296153,3
11.26518213,3
11.30202194,3
11.30448557,3
11.2527715,3
11.18201546,3
11.44832433,3
11.09019531,3
11.33588432,3
11.21622032,3
11.27607417,3
11.18345862,3
11.1907065,3
11.10427764,3
11.33424944,3
11.27839243,3
11.31996526,3
11.3653071,3
11.31924165,3
11.11405362,3
11.11642215,3
11.17882988,3
11.2605297,3
11.46579463,3
11.21560918,3
11.21988166,3
11.2635678,3
11.04826385,3
11.37214561,3
11.1568467,3
11.07704397,3
11.01781004,3
11.12563503,3
11.14919009,3
11.32003604,3
11.32190215,3
11.33399655,4
11.48904629,4
11.23953812,4
11.22081536,4
11.24132296,4
11.30158671,4
11.49655309,4
11.44697286,4
11.33830603,4
11.53653243,4
11.49478197,4
11.40944127,4
11.33095432,4
11.38715551,4
11.39492295,4
11.30759845,4
11.348072,4
11.32819872,4
11.540652,4
11.43686752,4
11.32369664,4
11.41263248,4
11.31203035,4
11.28331177,4
11.30087095,4
11.36967145,4
11.11853498,4
11.36413321,4
11.36635068,4
11.17809131,4
11.32226553,4
11.17407449,4
11.2813634,4
11.34770186,4
11.32481537,4
11.3024794,4
11.3647803,4
11.31303567,4
11.56776845,4
11.54047572,4
11.37064763,4
11.43094381,4
11.46856026,4
11.43027871,4
11.37472941,4
11.38725882,4
11.37426517,4
11.23867727,4
11.37082003,4
11.49937615,4
11.42113886,4
11.35818554,4
11.28786191,4
11.20016609,4
11.41217152,4
11.37369744,4
11.45081603,4
11.42108952,4
11.51882126,4
11.42783101,4
11.50708629,4
11.53196205,4
11.53008385,4
11.27524853,4
11.38374447,4
11.35131374,4
11.26505378,4
11.42253445,4
11.42823114,4
11.42407357,4
11.42298211,4
11.32781357,4
11.40132844,4
11.36178873,4
11.30542624,4
11.30090202,4
11.38240944,4
11.35890628,4
11.27592612,4
11.21923786,4
11.14473386,4
11.33953893,4
11.2179273,4
11.35275874,4
11.37698288,4
11.36580544,4
11.37379311,4
11.16062462,4
11.24496936,4
11.27317991,4
11.30208597,4
11.29489135,4
11.6092197,4
11.27238498,4
11.3435625,4
11.29133084,4
11.39340395,4
11.31392257,4
11.30477998,4
11.28096644,4
11.39908644,4
11.26008995,4
11.44520936,4
11.21917545,4
11.41524267,4
11.47088679,4
11.35416451,4
11.4914031,4
11.35696772,4
11.44919726,4
11.41292147,4
11.37386628,4
11.39520055,4
11.48188346,4
11.2832611,4
11.38750108,4
11.37088136,4
11.31404078,4
11.30619459,4
11.23588809,4
11.3041847,4
11.31765017,4
11.45762409,4
11.29796854,4
11.25999026,4
11.1834615,4
11.2033093,4
11.20405421,4
11.21380409,4
11.27863712,4
11.4580173,4
11.33710192,4
11.40811404,4
11.47517827,4
11.58000636,4
11.56764777,4
11.18721259,4
11.38260974,4
11.39827037,4
11.33535282,4
11.32971122,4
11.4445055,4
11.41638281,4
11.30003618,4
11.31921269,4
11.30757016,4
11.21876413,4
11.15252578,4
11.45636681,4
11.3290915,4
11.24353329,4
11.27851657,4
11.44304917,4
11.43662435,4
11.46777422,4
11.45760357,4
11.43491299,4
11.18120339,4
11.31686432,4
11.2677155,4
11.374071,4
11.23976944,4
11.33126416,4
11.4122816,4
11.28730715,4
11.17648183,4
11.343381,4
11.28708456,4
11.08694722,4
11.23688974,4
11.4771939,4
11.27122434,4
11.2944226,4
11.27145927,4
11.23520652,4
11.06502325,4
11.40687785,4
11.47520749,4
11.50091387,4
11.42191012,4
11.31292087,4
11.17022133,4
11.24915999,4
11.25558991,4
11.36670708,4
11.3251773,4
11.42448579,4
11.25166331,4
11.4196742,4
11.33014038,4
11.24990059,4
11.23527142,4
11.30123823,4
11.25995611,4
11.29224178,4
11.33608696,4
11.28809373,4
11.22836144,4
11.24791891,4
11.52080262,4
11.20508586,4
11.18801937,4
11.27300859,4
11.29996242,4
11.4409908,4
11.36956738,4
11.31611769,4
11.27108587,4
11.40610962,4
11.27198944,4
11.44755031,4
11.36998915,4
11.29703086,4
11.3739687,4
11.31197194,4
11.25204901,4
11.27481571,4
11.34615161,4
11.47536617,4
11.45206176,4
11.27620012,4
11.47868659,4
11.23196685,4
11.26607464,4
11.30925053,4
11.26401683,4
11.28478333,4
11.19241031,4
11.3077801,4
11.34976631,4
11.29846789,4
11.42974087,4
11.43807256,4
11.36471478,4
11.34782181,4
11.26416693,4
11.37814539,4
11.21119578,4
11.40783049,4
11.29886473,4
11.19894148,4
11.27949382,4
11.23110482,4
11.46034144,4
11.25174229,4
11.24187768,4
11.16053082,4
11.38651577,4
11.39809554,4
11.40327672,4
11.39429163,4
11.35751201,4
11.47842418,4
11.43287203,4
11.35140383,4
11.38613394,4
11.44292243,4
11.33306735,4
11.2430293,4
11.13170503,4
11.36563596,4
11.33185934,4
11.28708418,4
11.37969794,4
11.2376136,4
11.34540714,4
11.44614287,4
11.20161553,4
11.18847775,4
11.35308965,4
11.35807284,4
11.4273395,4
11.2424315,4
11.12458557,4
11.23199479,4
11.23204315,4
11.25263193,4
11.25746692,4
11.25756893,4
11.23907955,4
11.21502799,4
11.25804107,4
11.38560238,4
11.13350567,4
11.29435481,4
11.26332701,4
11.40604771,4
11.35611038,4
11.35420808,4
11.39953806,4
11.3164545,4
11.38451635,4
11.39220523,4
11.43862594,4
11.2242416,4
11.30418697,4
11.21493998,4
11.34487568,4
11.36535429,4
11.35459871,4
11.26332583,4
11.36940703,4
11.43258794,4
11.39050748,4
11.43798458,4
11.37360839,4
11.39559519,4
11.41217644,4
11.31412577,4
11.39756155,4
11.38258517,4
11.31218825,4
11.17715331,4
11.22897726,4
11.19505581,4
11.54152156,4
11.42557713,4
11.36012395,4
11.23691735,4
11.1772543,4
11.14334902,4
11.40589348,4
11.23411452,4
11.33779482,4
11.30365607,4
11.24855487,4
11.61054518,4
11.20449161,4
11.23395874,4
11.27695774,4
11.25154412,4
11.31115802,4
11.14266968,4
11.32431915,4
11.43276093,4
11.52312715,4
11.34277038,4
11.26069096,4
11.18642259,4
11.35801416,4
11.30196041,4
11.35412836,4
11.39545177,4
11.11796984,4
11.26691857,4
11.17536504,4
11.20437446,4
11.19696628,4
11.31420147,4
11.13632024,4
11.25647293,4
11.34710288,4
11.36500357,4
11.32539796,4
11.2985917,4
11.31462285,4
11.33817853,4
11.19775878,4
11.25711392,4
11.27819165,4
11.35451673,4
11.2796957,4
11.18888734,4
11.33515395,4
11.4488763,4
11.29724852,4
11.27196794,4
11.249422,4
11.28396117,4
11.45927318,4
11.4185555,4
11.37091593,4
11.3266,4
11.33639724,4
11.44869385,4
11.36612521,4
11.58071848,4
11.440648,4
11.39455243,4
11.40541885,4
11.31884827,4
11.18295892,4
11.33817456,4
11.30897581,4
11.43820283,4
11.29921094,4
11.3453386,4
11.08140704,4
11.20005395,4
11.19181186,4
11.19364668,4
11.28342687,4
11.26989035,4
11.29515346,4
11.33529715,4
11.2744149,4
11.34031215,4
11.29137114,4
11.22771109,4
11.10031073,4
11.39124586,4
11.3401904,4
11.39718364,4
11.4461432,4
11.48835565,4
11.40198233,4
11.43057664,4
11.38905494,4
11.3998884,4
11.34541699,4
11.4143937,4
11.33475382,4
11.3494131,4
11.3928887,4
11.30366328,4
11.32927665,4
11.29315971,4
11.36373712,4
11.16048548,4
11.30464896,4
11.32079558,4
11.23714311,4
11.20551862,4
11.29223665,4
11.36800306,4
11.39943974,4
11.24149528,4
11.29736484,4
11.29358879,4
11.27574939,4
11.39019586,4
11.23187536,4
11.32731181,4
11.29665982,4
11.37724858,4
11.35540859,4
11.25176595,4
11.3448857,4
11.29779522,4
11.27706041,4
11.24312252,4
11.50073061,4
11.38474069,4
11.42376065,4
11.34563363,4
11.40304993,4
11.33795759,4
11.41258664,4
11.36314436,4
11.43739269,4
11.38367213,4
11.38943872,4
11.36470038,4
11.31165046,4
11.47256064,4
11.43890502,4
11.31931491,4
11.39250418,4
11.51780524,4
11.4181764,4
11.50149607,4
11.41436809,4
11.40315564,4
11.40148088,4
11.3567117,4
11.36471195,4
11.51365052,4
11.44561931,4
11.40409141,4
11.34570351,4
11.51143739,4
11.26092381,4
11.3692491,4
11.29952068,4
11.33897277,4
11.27486925,4
11.29237198,4
11.26472344,4
11.28432015,4
11.38396543,4
11.36890693,4
11.32712423,4
11.33777153,4
11.44244178,4
11.20173292,4
11.43233748,4
11.33661435,4
11.42029353,4
11.40194533,4
11.39059958,4
11.41877596,4
11.28951628,4
11.26777529,4
11.39998833,4
11.41413659,4
11.2968293,4
11.39458138,4
11.28905007,4
11.2843089,4
11.38420854,4
11.30283277,4
11.36007486,4
11.20493139,4
11.23918634,4
11.33712685,4
11.35411178,4
11.43913399,4
11.53833944,4
11.28011995,4
11.44254154,4
11.41393281,4
11.26360463,4
11.27957136,4
11.50180441,4
11.31999388,4
11.26823831,4
11.32132086,4
11.24076536,4
11.37536528,4
11.35629035,4
11.42818572,4
11.45686689,4
11.30337791,4
11.2962717,4
11.29355915,4
11.38366749,4
11.33918804,4
11.23247981,4
11.4776306,4
11.31465017,4
11.52753618,4
11.36165426,4
11.47787907,4
11.38698917,4
11.35778765,4
11.36194082,4
11.34029151,4
11.07155415,4
11.06628212,4
11.19268802,5
11.24213819,5
11.25128843,5
11.24562554,5
11.13503675,5
11.26942996,5
11.21921555,5
11.18713675,5
11.18919345,5
11.08669019,5
10.93882536,5
11.3123121,5
11.11754113,5
11.17508028,5
11.12178622,5
11.15684105,5
11.15012889,5
11.33466507,5
11.3406253,5
11.33078797,5
11.32364767,5
11.19725651,5
11.12851005,5
11.19433808,5
11.24231785,5
11.1474423,5
11.2283156,5
11.09314164,5
11.21289422,5
11.22927836,5
11.01189301,5
10.97901363,5
11.08534105,5
11.36305909,5
10.92684124,5
11.17074275,5
11.12242808,5
11.13541248,5
11.20212594,5
11.24245701,5
11.26340196,5
11.26706114,5
11.33273383,5
11.33055601,5
11.36256024,5
11.3413017,5
11.01776295,5
11.00577508,5
11.12503456,5
11.05990874,5
11.1162628,5
11.021504,5
10.76410908,5
10.96568081,5
11.24055128,5
11.21612394,5
11.2200963,5
11.17719065,5
11.21331662,5
11.07246888,5
10.83846099,5
11.21152319,5
11.25158669,5
10.93832989,5
11.0583347,5
10.94247667,5
11.18021924,5
10.93543142,5
11.08773926,5
11.06892557,5
11.25506706,5
11.16299883,5
11.19342818,5
11.19023569,5
10.91711968,5
10.94870776,5
10.88760979,5
11.18566999,5
11.20928452,5
11.30461158,5
11.06016428,5
11.41244225,5
11.27895333,5
11.19157131,5
11.05205737,5
11.16104354,5
11.04949786,5
11.20834233,5
11.15580612,5
11.16883485,5
11.15728541,5
11.12571436,5
10.8698653,5
10.96385811,5
11.06747696,5
11.0049776,5
11.17420004,5
11.18202325,5
11.16518642,5
11.20614976,5
10.9666775,5
11.1660603,5
10.94229438,5
11.04551908,5
11.21741838,5
11.11378902,5
11.11290012,5
11.09487294,5
11.09596039,5
10.9839174,5
11.08542326,5
10.85285633,5
11.37428197,5
10.8908966,5
10.81200166,5
10.89157185,5
11.12547215,5
11.12837296,5
11.1400594,5
11.25254951,5
11.18620378,5
11.12760888,5
11.01804978,5
11.29985707,5
11.28606157,5
11.28587405,5
11.18853817,5
11.15361487,5
11.21378446,5
11.07740465,5
11.1400594,5
11.25254951,5
11.18620378,5
11.12760888,5
11.35384024,5
11.26209241,5
11.23742339,5
11.23262874,5
11.00396252,5
11.07563777,5
11.15745101,5
11.21381704,5
11.1643921,5
11.08251637,5
11.0307736,5
11.08585449,5
10.91304782,5
11.01632129,5
11.0616256,5
11.29006978,5
11.08100226,5
11.06113602,5
11.01834331,5
11.16232454,5
11.29022373,5
11.31003937,5
11.13659433,5
11.25283898,5
11.07522843,5
11.09968726,5
11.13269487,5
11.03042429,5
11.18078343,5
11.12567956,5
11.11110549,5
11.09280769,5
11.11300176,5
11.03894836,5
11.06428394,5
11.19285744,5
11.06052357,5
11.07774522,5
11.20117251,5
11.19487571,5
11.29710709,5
11.25584457,5
11.14837645,5
11.3255909,5
11.16991528,5
11.18157708,5
11.29206829,5
11.10751588,5
11.15798186,5
11.31516354,5
11.17029818,5
11.10264025,5
11.1593076,5
11.14141302,5
11.10233681,5
10.91243113,5
10.9541616,5
11.01906312,5
11.16169718,5
11.07866452,5
11.07942399,5
11.23122822,5
11.22660958,5
11.20125661,5
11.066157,5
11.12574102,5
10.97768208,5
11.10525773,5
10.95374148,5
11.08152147,5
11.04255804,5
11.20456796,5
11.04700402,5
10.93887667,5
11.00954796,5
11.11868448,5
11.14204139,5
10.9860662,5
10.99025051,5
10.97646213,5
10.98565237,5
10.8086348,5
10.87612237,5
11.19905674,5
11.20280096,5
11.11162243,5
11.29352655,5
11.17909039,5
11.05795455,5
11.28385867,5
11.23008288,5
11.19137363,5
11.09331636,5
11.06401575,5
11.03670288,5
11.11464542,5
11.11673677,5
11.16995684,5
11.11716113,5
11.0074032,5
11.06034398,5
11.11678374,5
11.06572769,5
11.11020089,5
10.90928401,5
10.96307393,5
11.17178926,5
11.10962584,5
11.35384024,5
11.02923928,5
11.14477291,5
10.93552376,5
10.96359137,5
10.92476902,5
10.93097077,5
11.14732328,5
11.07774634,5
11.02634889,5
10.92537091,5
11.26209241,5
11.21804837,5
11.00146375,5
11.19044125,5
11.09924054,5
10.8825473,5
10.85075807,5
10.8309441,5
11.04438859,5
10.92043639,5
10.93244076,5
11.23742339,5
11.09361644,5
10.98909939,5
11.07435201,5
11.15670613,5
11.11770744,5
11.24006193,5
10.85349048,5
10.81870457,5
11.12506141,5
11.115729,5
11.23262874,5
11.13555182,5
11.12287778,5
11.03495245,5
11.03536577,5
10.99245126,5
11.17955292,5
11.13567051,5
11.00396252,5
11.17487678,5
11.23032001,5
11.25822856,5
11.46307661,5
11.36139798,5
11.49987962,5
11.50331598,5
11.50908559,5
11.40936299,5
11.41870589,5
11.37682121,5
11.42558394,5
11.43138474,5
11.35694627,5
11.25879503,5
11.30365804,5
11.27286028,5
11.34535033,5
11.33106254,5
11.14877404,5
11.26263363,5
11.40475346,5
11.43927733,5
11.40229304,5
11.32099323,5
11.4618312,5
11.4121677,5
11.24011009,5
11.3842957,5
11.23089676,5
11.28274217,5
11.19503343,5
11.29743201,5
11.31556963,5
11.3957734,5
11.4784469,5
11.37893883,5
11.39469239,5
11.38921553,5
11.37644076,5
11.39751218,5
11.33758121,5
11.30053478,5
11.2862433,5
11.23643863,5
11.3463099,5
11.44888234,5
11.23631284,5
11.24448803,5
11.1130517,5
11.11207756,5
11.05502745,5
11.16620965,5
11.15421584,5
11.28545165,5
11.23163277,5
11.30185546,5
11.29642307,5
11.3194978,5
11.3620281,5
11.19027294,5
11.23071294,5
11.29451002,5
11.29782668,5
11.26063405,5
11.34725246,5
11.33756282,5
11.29360228,5
11.37483646,5
11.35905459,5
11.29558225,5
11.3259894,5
11.21433031,5
11.32863888,5
11.18881821,5
11.27302872,5
11.26451211,5
11.23219556,5
11.08693795,5
11.42558285,5
11.01730846,5
11.16769393,5
11.11017608,5
11.21198883,5
11.06794301,5
11.30826355,5
11.10943839,5
11.06301282,5
11.15859163,5
11.48824477,5
11.28532372,6
11.32549573,6
10.95037775,6
10.85155563,6
10.92164086,6
10.957552,6
10.91868763,6
11.02923801,6
11.14393511,6
11.26528511,6
11.3168997,6
11.22557981,6
11.36030771,6
11.29136501,6
11.19402427,6
11.10207352,6
11.25420493,6
11.21940202,6
11.27118085,6
11.38251107,6
11.22556554,6
11.2996107,6
11.2641264,6
11.35553941,6
11.31243598,6
11.17809081,6
11.19824222,6
11.22285227,6
11.2634617,6
11.1188669,6
11.37218111,6
11.1204545,6
11.19591322,6
11.28274466,6
11.24382033,6
11.30679982,6
11.13339675,6
11.17881407,6
11.14582999,6
11.18237962,6
11.18819762,6
11.26558392,6
11.20785329,6
11.17976064,6
11.08397968,6
11.14501265,6
11.23737269,6
11.08279129,6
11.23627861,6
11.28660521,6
11.19349166,6
11.18058322,6
11.28422552,6
11.21661457,6
11.20005093,6
11.23504649,6
11.29683766,6
11.22123408,6
11.14755072,6
11.17028283,6
11.06680799,6
11.20132549,6
11.27079117,6
11.30973878,6
11.27374008,6
11.31633182,6
11.27989118,6
11.11342518,6
11.09276018,6
11.26574927,6
11.22245402,6
11.22576455,6
11.12107738,6
11.10696069,6
11.24072877,6
11.00204456,6
11.00903909,6
11.24490296,6
11.19993915,6
11.09068078,6
11.10020452,6
11.29024869,6
11.20221243,6
11.24351271,6
11.29896531,6
11.31414656,6
11.20063361,6
11.19052865,6
11.1551739,6
11.10967026,6
11.14622548,6
11.11337696,6
11.2696835,6
11.16632691,6
11.25055294,6
11.09402297,6
11.25286395,6
11.04579148,6
11.20298379,6
11.0282612,6
10.92347046,6
10.90080126,6
10.84842963,6
10.90531218,6
10.98300528,6
11.1407243,6
11.07085544,6
11.16031639,6
11.303428,6
11.3759913,6
11.19105393,6
11.12582733,6
11.16055649,6
11.15513304,6
11.18439246,6
11.17655404,6
11.07931486,6
11.20132344,6
11.17849803,6
11.22415376,6
11.36109415,6
11.25174984,6
11.24767603,6
11.19989407,6
11.16626806,6
11.17886564,6
11.07947518,6
11.10678349,6
11.08437628,6
11.25636853,6
11.0990873,6
11.23085152,6
11.20987091,6
11.14444367,6
11.17484209,6
11.26998178,6
11.17620832,6
11.19905593,6
11.16496249,6
11.28705473,6
11.1063241,6
11.30944764,6
11.28215484,6
11.15303456,6
11.15552851,6
11.22707453,6
11.12870583,6
11.07904298,6
11.11820805,6
11.05700704,6
11.12123838,6
11.36613863,6
11.16402859,6
11.00086257,6
11.05308023,6
11.25800951,6
11.16784104,6
11.16697868,6
11.18993504,6
11.19239958,6
11.2759268,6
11.21194728,6
11.23195847,6
11.18071754,6
11.11972216,6
11.03394889,6
11.2423405,6
11.27726301,6
11.26263364,6
11.14734062,6
11.12599594,6
11.15322142,6
11.0061771,6
11.32567441,6
10.91474145,6
11.13204646,6
11.25307469,6
11.12738562,6
11.15148638,6
10.92589882,6
11.06083492,6
11.0582662,6
11.01866097,6
11.06939548,6
11.36838277,6
11.10106696,6
11.05830285,6
11.00692775,6
11.13758532,6
11.13579489,6
11.15421272,6
11.13236145,6
10.93470552,6
11.04605538,6
11.0970944,6
11.27405237,6
11.27909755,6
11.14106803,6
11.10482738,6
11.02421853,6
10.98559954,6
11.00352622,6
10.96588523,6
11.06512114,6
11.18827916,6
11.28396467,6
11.22554132,6
11.21474232,6
11.20397768,6
11.22973348,6
11.1798884,6
11.23470058,6
11.22082357,6
11.31485584,6
11.25258833,6
11.32565779,6
11.25562053,6
11.38662897,6
11.25838678,6
11.17748388,6
11.1492565,6
11.32289954,6
11.16903377,6
11.21230269,6
11.07619845,6
11.18883538,6
11.26626923,6
11.22047011,6
11.26804459,6
11.3084933,6
11.19300591,6
11.24405948,6
11.21095733,6
11.25866205,6
11.2027875,6
11.21418201,6
11.15358572,6
11.32393815,6
11.24752042,6
11.20398644,6
11.25282936,6
11.29766565,6
11.11592208,6
11.16493571,6
11.1368335,6
11.12638696,6
11.15440163,6
11.25063466,6
11.37094833,6
11.19305583,6
11.04890405,6
11.13596568,6
11.21239926,6
11.19805065,6
11.21606957,6
11.17848213,6
11.19805513,6
11.25707475,6
11.30489373,6
11.26588304,6
11.15112775,6
11.09496785,6
11.12660386,6
11.26494662,6
11.19057332,6
11.13400287,6
11.2005331,6
11.42222277,6
11.35342729,6
11.27208706,6
11.14811689,6
11.22152528,6
11.0509636,6
10.97749901,6
10.82889057,6
11.05496275,6
11.16157928,6
11.18580219,6
11.18398045,6
11.17513774,6
11.18806866,6
11.2134363,6
11.10390719,6
11.04544962,6
11.24177352,6
11.18077786,6
11.43384551,6
11.31295431,6
11.21233747,6
11.26301146,6
11.08878111,6
11.08316066,6
11.2219928,6
11.22584393,6
11.2246765,6
11.2303656,6
11.20486729,6
11.26763162,6
11.27921224,6
11.09523982,6
11.0539024,6
11.09831386,6
11.07476045,6
11.14328965,6
11.21937447,6
11.02345299,6
11.35461998,6
11.10144798,6
11.23271216,6
11.28192794,6
11.09978691,6
11.24017055,6
11.09267014,6
11.21690124,6
11.15005428,6
11.1326454,6
11.232939,6
11.16686927,6
11.1044232,6
11.20562551,6
11.1367363,6
11.2184526,6
11.08627928,6
11.12344239,6
11.14309246,6
11.21708422,6
11.11853578,6
11.16954689,6
11.22218105,6
11.32012306,6
11.10987984,6
10.99141869,6
11.24996816,6
11.10015769,6
11.08348796,6
11.106198,6
10.99540487,6
11.11004755,6
11.21533161,6
11.25685579,6
11.18780487,6
11.13589139,6
11.04970481,6
11.10453348,6
11.03361251,6
11.01866676,6
11.19296452,6
10.97904827,6
10.90165636,6
10.85412333,6
11.2273926,6
11.01487041,6
11.07166247,6
11.05495308,6
11.08029583,6
11.04748602,6
11.03083327,6
10.86623794,6
10.77115355,6
10.77614332,6
10.88586094,6
11.15874305,6
10.81914674,6
10.81551123,6
10.87181646,6
11.00166041,6
11.0861176,6
11.02043837,6
11.02052436,6
10.7978511,6
10.74707168,6
10.90332466,6
11.09922306,6
10.84011529,6
10.81603852,6
10.95549959,6
10.80491707,6
11.35453906,6
11.3234705,6
11.36062959,6
11.31329697,6
11.31140776,6
11.4885903,6
11.26338435,6
11.34432226,6
11.41870439,6
11.29537619,6
11.29246336,6
11.32038349,6
11.1956112,6
11.27251623,6
11.31317459,6
11.23896681,6
11.41041455,6
11.2814924,6
11.37013678,6
11.32889091,6
11.15009896,6
11.21136388,6
11.32491813,6
11.16479689,6
11.30675213,6
11.32891632,6
11.29583099,6
11.2158088,6
11.24102385,6
11.20309385,6
11.20851992,6
11.36055707,6
11.33103085,6
11.44288077,6
11.30195122,6
11.24031799,6
11.23481026,6
11.23139338,6
11.2563871,6
11.20591388,6
11.26015644,6
11.27570566,6
11.22156045,6
11.18764059,6
11.33363327,6
11.28990533,6
11.32743429,6
11.32876133,6
11.48208182,6
11.19107753,6
11.31826116,6
11.37043005,6
11.35683988,6
11.31131693,6
11.32205198,6
11.28895945,6
11.25933301,6
11.30544771,6
11.15722809,6
11.16249875,6
11.34662144,6
11.23665743,6
11.25284835,6
11.2710382,6
11.22698334,6
11.24489109,6
11.37734378,6
11.25509582,6
11.16826474,6
11.30052138,6
11.26158894,6
11.14608803,6
10.99049426,6
11.20872873,6
11.17266119,6
11.19675322,6
11.02942347,6
11.32165873,6
11.15102381,6
11.085308,6
11.07414344,6
11.10120866,6
11.01043067,6
11.09417627,6
11.13043564,6
11.31231776,6
11.29747867,6
11.4934804,5
11.11089031,5
11.1760604,5
11.06144498,5
11.18585297,5
11.09793316,5
11.18079075,5
11.2393635,5
11.22504014,5
11.39869198,5
11.18243174,5
11.29131316,5
11.16549086,5
10.95730853,5
10.99446769,5
11.10649215,5
10.96876819,5
10.88306302,5
11.02394488,5
11.06975102,5
11.10202126,5
10.93852388,5
11.31666504,5
10.917356,5
10.98066131,5
10.86869468,5
11.32410759,5
11.25243395,5
11.31684918,5
11.29903894,5
11.30132482,5
11.1779682,5
11.21971006,5
11.09564135,5
11.11785783,5
11.14753037,5
11.14428913,5
11.20669943,5
11.1754834,5
11.12314457,5
11.19618583,5
11.23374658,5
11.29904081,5
11.13127336,5
10.96764337,5
11.07426472,5
11.07209608,5
11.00442665,5
11.00967954,5
10.98299058,5
11.06348044,5
11.08490096,5
11.01112272,5
11.05187614,5
11.21846331,5
11.11940812,5
11.3083722,5
11.20108224,5
10.99905437,5
11.1963883,5
11.15126024,5
11.12416447,5
11.04232844,5
11.07402712,5
11.18819415,5
11.14885855,5
10.99242496,5
11.00268712,5
10.86420162,5
11.39869198,5
10.8082994,5
10.93488323,5
10.85606457,5
10.92460207,5
10.79049162,5
10.83709774,5
10.84747563,5
10.86957221,5
10.99430255,5
10.84807559,5
11.18243174,5
10.76644685,5
10.84443661,5
10.91262285,5
11.25369287,5
11.25637803,5
11.19414455,5
11.20858286,5
11.30921223,5
11.35766401,5
11.35369166,5
11.16549086,5
11.16134646,5
11.40493954,5
11.37442222,5
11.22099364,5
11.0975581,5
10.93985055,5
11.07399291,5
11.00546575,5
11.05411214,5
10.97390314,5
10.95730853,5
10.99631484,5
10.9776644,5
10.9661404,5
10.92353228,5
10.91903681,5
11.02392381,5
11.03384942,5
10.97580522,5
10.9691975,5
11.02570766,5
11.25900829,5
10.98409283,5
11.07441112,5
11.01457422,5
10.93071271,5
11.12315412,5
11.11221631,5
11.0993168,5
11.1890275,5
11.13488596,5
11.1306223,5
11.0836807,5
10.96239125,5
11.26779317,5
11.2808326,5
11.15218095,5
11.07084643,5
11.18807097,5
11.00630184,5
11.3004803,5
11.32251389,5
11.29156428,5
11.24950913,5
10.85226381,5
11.10932067,5
11.11084681,5
11.2090702,5
11.20610852,5
11.22711536,5
11.14346676,5
11.23697718,5
11.26192276,5
11.07948325,5
11.14369452,5
11.27067516,5
11.24541495,5
11.06423073,5
10.9785239,5
11.08933712,5
11.06243951,5
11.04604982,5
10.91663817,5
11.21867909,5
11.1591219,5
11.18751716,5
11.13267293,5
11.17780202,5
11.10760867,5
11.05782133,5
11.05655872,5
11.16532991,5
11.13805792,5
11.26954372,5
11.1908448,5
11.16809738,5
10.9914493,5
11.08601726,5
10.86901298,5
10.91198213,5
11.0629186,5
10.95814112,5
10.95285505,5
10.97250389,5
10.89809794,5
10.96375658,5
10.83640405,5
10.98608449,5
11.10640107,5
11.02847055,5
10.90593738,5
11.2170107,5
11.19971183,5
11.0338072,5
10.93353666,5
10.83209238,5
10.93542165,5
11.24924737,5
11.23510215,5
11.1315001,5
11.22416951,5
11.25064479,5
11.35292313,5
11.42836746,5
11.15176374,5
11.21346073,5
11.28073685,5
11.13692895,5
11.23773165,5
11.0915614,5
11.208269,5
11.13578745,5
11.18242356,5
11.05515303,5
11.00718475,5
11.29643768,5
11.09156974,5
11.00220288,5
10.99022655,5
10.93054617,5
11.09102824,5
10.94051345,5
10.91955193,5
11.02154429,5
11.07749258,5
11.19173497,5
11.34123292,5
11.06255192,5
11.1220588,5
11.18982638,5
11.20692261,5
11.12042255,5
11.10635229,5
11.16149552,5
11.13465629,5
11.00633956,5
10.98821454,5
10.95875435,5
10.86465588,5
11.03764852,5
11.00780642,5
10.98946977,5
10.9786028,5
10.98161322,5
10.9305798,5
10.84596815,5
10.88437356,5
10.9818918,5
10.96216661,5
10.88008227,5
11.08436937,5
10.93476982,5
11.06299547,5
11.03314543,5
11.09158631,5
11.01302914,5
10.97963755,5
10.92481765,5
10.83078156,5
11.12400503,5
10.72725368,5
10.82998665,5
10.90824082,5
10.79823494,5
10.74508917,5
10.78797631,5
10.69564692,5
10.98071727,5
10.85401373,5
10.96290623,5
10.88567164,5
10.89952522,5
10.91974757,5
11.00189763,5
11.0294723,5
11.40015445,5
11.30672611,5
11.23844344,5
11.2331616,5
11.18220266,5
11.28931541,5
11.16394524,5
11.27428343,5
11.06582255,5
11.24009857,5
11.24539426,5
11.30461275,5
11.16969622,5
11.26220167,5
11.13902455,5
11.25088558,5
11.13692611,5
11.05082918,5
11.03610549,5
11.28158103,5
11.34385286,5
11.29366142,5
11.14731064,5
11.2119674,5
11.29295106,5
11.29021747,5
11.12902127,5
11.33182653,5
11.06806063,5
11.26255336,5
11.2171299,5
11.29545267,5
11.41578985,5
11.08494746,5
11.22861734,5
11.20786404,5
11.24369194,5
11.31706585,5
11.23316015,5
11.32757152,5
11.28195454,5
11.08226059,5
11.09825455,5
11.14103754,5
11.1865682,5
11.16261357,5
11.23517505,5
11.21817179,5
11.17994729,5
11.11274942,5
11.12299414,5
11.17275757,5
11.22438237,5
11.13740029,5
11.18345211,5
11.20379765,5
11.33562711,5
11.20742594,5
11.06093705,5
11.0989859,5
11.11142888,5
10.997627,5
11.12604355,5
11.05880481,5
11.00491357,5
